frame_name,gt_name,width,height,time_sec,gflops,e1,ns1,streak_area,percentage_streak_area,psnr_db,ssim
frame_000049.png,frame_000000.png,1280,720,1.802163,8.725018,0.721745,0.009361,0.221718,22.171766,24.780697,0.918192
frame_000050.png,frame_000000.png,1280,720,1.608733,8.725018,0.719833,0.010203,0.220679,22.067925,24.629350,0.916363
frame_000051.png,frame_000000.png,1280,720,1.467513,8.725018,0.719833,0.010203,0.220679,22.067925,24.629350,0.916363
frame_000052.png,frame_000000.png,1280,720,1.358565,8.725018,0.628896,0.010036,0.128018,12.801758,24.495852,0.916849
frame_000053.png,frame_000000.png,1280,720,1.296247,8.725018,0.628896,0.010036,0.128018,12.801758,24.495852,0.916849
frame_000054.png,frame_000000.png,1280,720,1.288746,8.725018,0.641472,0.011335,0.133865,13.386502,24.364957,0.917723
frame_000055.png,frame_000000.png,1280,720,1.324697,8.725018,0.641472,0.011335,0.133865,13.386502,24.364957,0.917723
frame_000056.png,frame_000000.png,1280,720,1.345302,8.725018,0.649789,0.011253,0.138419,13.841905,24.545096,0.913607
frame_000057.png,frame_000000.png,1280,720,1.272732,8.725018,0.649789,0.011253,0.138419,13.841905,24.545096,0.913607
frame_000058.png,frame_000000.png,1280,720,1.272712,8.725018,0.652295,0.011361,0.140961,14.096137,24.730083,0.916253
frame_000059.png,frame_000000.png,1280,720,1.271638,8.725018,0.652295,0.011361,0.140961,14.096137,24.730083,0.916253
frame_000060.png,frame_000000.png,1280,720,81.327230,8.725018,0.712663,0.010691,0.215831,21.583116,24.924831,0.918486
frame_000061.png,frame_000000.png,1280,720,85.031661,8.725018,0.712663,0.010691,0.215831,21.583116,24.924831,0.918486
frame_000062.png,frame_000000.png,1280,720,1.282243,8.725018,0.657220,0.012674,0.144080,14.407986,24.168071,0.912265
frame_000063.png,frame_000000.png,1280,720,1.251972,8.725018,0.657220,0.012674,0.144080,14.407986,24.168071,0.912265
frame_000064.png,frame_000000.png,1280,720,153.757469,8.725018,0.729244,0.012138,0.232688,23.268772,24.554101,0.912363
frame_000065.png,frame_000000.png,1280,720,157.099080,8.725018,0.729244,0.012138,0.232688,23.268772,24.554101,0.912363
frame_000066.png,frame_000000.png,1280,720,1.379660,8.725018,0.658604,0.013974,0.147836,14.783637,24.133865,0.908159
frame_000067.png,frame_000000.png,1280,720,1.354987,8.725018,0.658604,0.013974,0.147836,14.783637,24.133865,0.908159
frame_000068.png,frame_000000.png,1280,720,1.295891,8.725018,0.645891,0.014508,0.140630,14.063043,24.064069,0.908450
frame_000069.png,frame_000000.png,1280,720,1.280959,8.725018,0.645891,0.014508,0.140630,14.063043,24.064069,0.908450
frame_000070.png,frame_000000.png,1280,720,1.299441,8.725018,0.663131,0.016117,0.151317,15.131727,23.709359,0.904108
frame_000071.png,frame_000000.png,1280,720,1.301046,8.725018,0.663131,0.016117,0.151317,15.131727,23.709359,0.904108
frame_000072.png,frame_000000.png,1280,720,1.302914,8.725018,0.660209,0.017074,0.150426,15.042643,23.660196,0.900712
frame_000073.png,frame_000000.png,1280,720,1.311396,8.725018,0.660209,0.017074,0.150426,15.042643,23.660196,0.900712
frame_000074.png,frame_000000.png,1280,720,1.325520,8.725018,0.662923,0.017835,0.150098,15.009766,23.607601,0.900345
frame_000075.png,frame_000000.png,1280,720,1.308280,8.725018,0.662923,0.017835,0.150098,15.009766,23.607601,0.900345
frame_000076.png,frame_000000.png,1280,720,1.270384,8.725018,0.651497,0.017776,0.145484,14.548394,23.807424,0.904276
frame_000077.png,frame_000000.png,1280,720,1.276863,8.725018,0.651497,0.017776,0.145484,14.548394,23.807424,0.904276
frame_000078.png,frame_000000.png,1280,720,172.447348,8.725018,0.731581,0.017739,0.237984,23.798394,24.128585,0.905098
frame_000079.png,frame_000000.png,1280,720,204.457280,8.725018,0.731581,0.017739,0.237984,23.798394,24.128585,0.905098
frame_000080.png,frame_000000.png,1280,720,2.009046,8.725018,0.669689,0.018751,0.158161,15.816081,23.681891,0.899991
frame_000081.png,frame_000000.png,1280,720,1.900892,8.725018,0.669689,0.018751,0.158161,15.816081,23.681891,0.899991
frame_000082.png,frame_000000.png,1280,720,1.908201,8.725018,0.666925,0.019701,0.158222,15.822157,23.370224,0.898224
frame_000083.png,frame_000000.png,1280,720,1.794229,8.725018,0.666925,0.019701,0.158222,15.822157,23.370224,0.898224
frame_000084.png,frame_000000.png,1280,720,1.493667,8.725018,0.660939,0.020166,0.153889,15.388889,22.992799,0.895852
frame_000085.png,frame_000000.png,1280,720,1.413863,8.725018,0.660939,0.020166,0.153889,15.388889,22.992799,0.895852
frame_000086.png,frame_000000.png,1280,720,1.722252,8.725018,0.665618,0.021917,0.154906,15.490560,22.222173,0.894034
frame_000087.png,frame_000000.png,1280,720,2.083189,8.725018,0.665618,0.021917,0.154906,15.490560,22.222173,0.894034
frame_000088.png,frame_000000.png,1280,720,2.377435,8.725018,0.668033,0.021127,0.157810,15.781033,22.639124,0.893846
frame_000089.png,frame_000000.png,1280,720,2.301702,8.725018,0.668033,0.021127,0.157810,15.781033,22.639124,0.893846
frame_000090.png,frame_000000.png,1280,720,2.240465,8.725018,0.674389,0.019795,0.160212,16.021159,22.964881,0.892405
frame_000091.png,frame_000000.png,1280,720,1.669473,8.725018,0.674389,0.019795,0.160212,16.021159,22.964881,0.892405
frame_000092.png,frame_000000.png,1280,720,1.571155,8.725018,0.667017,0.019044,0.158175,15.817491,22.847692,0.895739
frame_000093.png,frame_000000.png,1280,720,1.840899,8.725018,0.667017,0.019044,0.158175,15.817491,22.847692,0.895739
frame_000094.png,frame_000000.png,1280,720,1.857184,8.725018,0.680964,0.016049,0.165858,16.585829,23.768617,0.895053
frame_000095.png,frame_000000.png,1280,720,1.821002,8.725018,0.680964,0.016049,0.165858,16.585829,23.768617,0.895053
frame_000096.png,frame_000000.png,1280,720,1.952100,8.725018,0.676590,0.016198,0.168308,16.830838,23.256954,0.895833
frame_000097.png,frame_000000.png,1280,720,1.822905,8.725018,0.676590,0.016198,0.168308,16.830838,23.256954,0.895833
frame_000098.png,frame_000000.png,1280,720,1.405448,8.725018,0.684307,0.015785,0.175034,17.503364,23.645306,0.893091
frame_000099.png,frame_000000.png,1280,720,1.412079,8.725018,0.684307,0.015785,0.175034,17.503364,23.645306,0.893091
frame_000100.png,frame_000000.png,1280,720,1.788779,8.725018,0.684034,0.017906,0.177577,17.757704,23.229990,0.884831
frame_000101.png,frame_000000.png,1280,720,1.890735,8.725018,0.684034,0.017906,0.177577,17.757704,23.229990,0.884831
frame_000102.png,frame_000000.png,1280,720,1.956560,8.725018,0.685143,0.021523,0.178256,17.825629,22.458627,0.877492
frame_000103.png,frame_000000.png,1280,720,1.899034,8.725018,0.685143,0.021523,0.178256,17.825629,22.458627,0.877492
frame_000104.png,frame_000000.png,1280,720,1.871079,8.725018,0.683969,0.023594,0.177730,17.773003,21.894233,0.877641
frame_000105.png,frame_000000.png,1280,720,1.842570,8.725018,0.683969,0.023594,0.177730,17.773003,21.894233,0.877641
frame_000106.png,frame_000000.png,1280,720,1.484917,8.725018,0.689625,0.027968,0.181602,18.160156,21.160686,0.870801
frame_000107.png,frame_000000.png,1280,720,1.450293,8.725018,0.689625,0.027968,0.181602,18.160156,21.160686,0.870801
frame_000108.png,frame_000000.png,1280,720,1.637061,8.725018,0.684625,0.028697,0.183063,18.306315,20.919849,0.861167
frame_000109.png,frame_000000.png,1280,720,1.806190,8.725018,0.684625,0.028697,0.183063,18.306315,20.919849,0.861167
frame_000110.png,frame_000000.png,1280,720,2.075042,8.725018,0.692692,0.026465,0.185382,18.538194,21.553336,0.860148
frame_000111.png,frame_000000.png,1280,720,1.911225,8.725018,0.692692,0.026465,0.185382,18.538194,21.553336,0.860148
frame_000112.png,frame_000000.png,1280,720,1.907160,8.725018,0.705260,0.028075,0.208402,20.840169,21.012286,0.840736
frame_000113.png,frame_000000.png,1280,720,1.938916,8.725018,0.705260,0.028075,0.208402,20.840169,21.012286,0.840736
frame_000114.png,frame_000000.png,1280,720,1.885904,8.725018,0.711201,0.029056,0.215204,21.520399,20.588425,0.825558
frame_000115.png,frame_000000.png,1280,720,1.801621,8.725018,0.711201,0.029056,0.215204,21.520399,20.588425,0.825558
frame_000116.png,frame_000000.png,1280,720,1.563449,8.725018,0.714037,0.032810,0.219742,21.974175,19.924115,0.806479
frame_000117.png,frame_000000.png,1280,720,1.526985,8.725018,0.714037,0.032810,0.219742,21.974175,19.924115,0.806479
frame_000118.png,frame_000000.png,1280,720,1.636024,8.725018,0.719941,0.034919,0.227243,22.724284,19.346760,0.798742
frame_000119.png,frame_000000.png,1280,720,1.796144,8.725018,0.719941,0.034919,0.227243,22.724284,19.346760,0.798742
frame_000120.png,frame_000000.png,1280,720,2.130665,8.725018,0.722695,0.040346,0.235562,23.556207,18.686550,0.778531
frame_000121.png,frame_000000.png,1280,720,2.200057,8.725018,0.722695,0.040346,0.235562,23.556207,18.686550,0.778531
frame_000122.png,frame_000000.png,1280,720,2.208125,8.725018,0.728371,0.041077,0.244586,24.458550,18.670799,0.768424
frame_000123.png,frame_000000.png,1280,720,2.436905,8.725018,0.728371,0.041077,0.244586,24.458550,18.670799,0.768424
frame_000124.png,frame_000000.png,1280,720,2.336162,8.725018,0.725274,0.043276,0.245116,24.511610,18.383859,0.755577
frame_000125.png,frame_000000.png,1280,720,2.094886,8.725018,0.725274,0.043276,0.245116,24.511610,18.383859,0.755577
frame_000126.png,frame_000000.png,1280,720,2.120389,8.725018,0.728806,0.041647,0.250737,25.073676,18.495236,0.754810
frame_000127.png,frame_000000.png,1280,720,2.034980,8.725018,0.728806,0.041647,0.250737,25.073676,18.495236,0.754810
frame_000128.png,frame_000000.png,1280,720,2.068714,8.725018,0.740365,0.043202,0.270832,27.083225,18.270701,0.726502
frame_000129.png,frame_000000.png,1280,720,2.180565,8.725018,0.740365,0.043202,0.270832,27.083225,18.270701,0.726502
frame_000130.png,frame_000000.png,1280,720,2.070138,8.725018,0.744935,0.044383,0.275518,27.551758,18.009018,0.719159
frame_000131.png,frame_000000.png,1280,720,2.028804,8.725018,0.744935,0.044383,0.275518,27.551758,18.009018,0.719159
frame_000132.png,frame_000000.png,1280,720,1.920425,8.725018,0.748732,0.046848,0.262042,26.204210,17.624760,0.700974
frame_000133.png,frame_000000.png,1280,720,1.883911,8.725018,0.748732,0.046848,0.262042,26.204210,17.624760,0.700974
frame_000134.png,frame_000000.png,1280,720,1.727053,8.725018,0.752383,0.048571,0.270382,27.038194,17.514957,0.697804
frame_000135.png,frame_000000.png,1280,720,1.649809,8.725018,0.752383,0.048571,0.270382,27.038194,17.514957,0.697804
frame_000136.png,frame_000000.png,1280,720,1.694494,8.725018,0.750845,0.057347,0.267642,26.764214,16.971160,0.683112
frame_000137.png,frame_000000.png,1280,720,1.716231,8.725018,0.750845,0.057347,0.267642,26.764214,16.971160,0.683112
frame_000138.png,frame_000000.png,1280,720,1.613750,8.725018,0.750239,0.051178,0.265426,26.542643,17.352422,0.687623
frame_000139.png,frame_000000.png,1280,720,1.781710,8.725018,0.750239,0.051178,0.265426,26.542643,17.352422,0.687623
frame_000140.png,frame_000000.png,1280,720,1.921790,8.725018,0.755423,0.050532,0.280005,28.000543,17.396573,0.668469
frame_000141.png,frame_000000.png,1280,720,1.934285,8.725018,0.756015,0.047888,0.281059,28.105903,17.554378,0.672186
frame_000142.png,frame_000000.png,1280,720,1.967533,8.725018,0.758679,0.046817,0.288887,28.888672,17.611889,0.650491
frame_000143.png,frame_000000.png,1280,720,1.989029,8.725018,0.757348,0.049991,0.282773,28.277344,17.338118,0.654145
frame_000144.png,frame_000000.png,1280,720,1.999463,8.725018,0.760723,0.050396,0.289170,28.916992,17.213914,0.644022
frame_000145.png,frame_000000.png,1280,720,1.960575,8.725018,0.760796,0.050744,0.292077,29.207682,17.153481,0.641325
frame_000146.png,frame_000000.png,1280,720,2.495143,8.725018,0.760575,0.062064,0.290292,29.029188,16.445033,0.615820
frame_000147.png,frame_000000.png,1280,720,2.080211,8.725018,0.756067,0.056013,0.284867,28.486654,16.580787,0.629296
frame_000148.png,frame_000000.png,1280,720,1.950544,8.725018,0.761018,0.054883,0.298245,29.824544,16.548089,0.612656
frame_000149.png,frame_000000.png,1280,720,1.930890,8.725018,0.759103,0.048516,0.289986,28.998589,16.915870,0.630151
frame_000150.png,frame_000000.png,1280,720,2.819946,8.725018,0.756594,0.051822,0.282714,28.271376,16.530025,0.612042
frame_000151.png,frame_000000.png,1280,720,1.942040,8.725018,0.757550,0.054352,0.280981,28.098090,16.466355,0.611165
frame_000152.png,frame_000000.png,1280,720,2.009276,8.725018,0.760403,0.052168,0.282112,28.211155,16.453226,0.601014
frame_000153.png,frame_000000.png,1280,720,1.870476,8.725018,0.760776,0.056427,0.284838,28.483832,15.959905,0.593040
frame_000154.png,frame_000000.png,1280,720,2.132691,8.725018,0.761978,0.069426,0.281910,28.190972,15.587771,0.567628
frame_000155.png,frame_000000.png,1280,720,1.864981,8.725018,0.760304,0.061211,0.282186,28.218641,15.617007,0.575100
frame_000156.png,frame_000000.png,1280,720,2.016295,8.725018,0.761765,0.063648,0.288340,28.833984,15.450806,0.565068
frame_000157.png,frame_000000.png,1280,720,1.929853,8.725018,0.759768,0.058686,0.284864,28.486437,15.711834,0.569172
frame_000158.png,frame_000000.png,1280,720,1.952382,8.725018,0.758424,0.058966,0.287444,28.744358,15.619225,0.560544
frame_000159.png,frame_000000.png,1280,720,1.830717,8.725018,0.758858,0.056355,0.286211,28.621094,15.849174,0.569474
frame_000160.png,frame_000000.png,1280,720,1.773970,8.725018,0.757330,0.059760,0.270353,27.035265,15.612108,0.557841
frame_000161.png,frame_000000.png,1280,720,1.735611,8.725018,0.758631,0.056914,0.283480,28.347982,15.732561,0.561570
frame_000162.png,frame_000000.png,1280,720,1.973144,8.725018,0.762901,0.067350,0.289910,28.990994,15.422980,0.533034
frame_000163.png,frame_000000.png,1280,720,1.877313,8.725018,0.759496,0.058380,0.287095,28.709527,15.747646,0.552874
frame_000164.png,frame_000000.png,1280,720,1.858833,8.725018,0.759540,0.059135,0.288075,28.807509,15.776790,0.551391
frame_000165.png,frame_000000.png,1280,720,1.801879,8.725018,0.756077,0.052841,0.281657,28.165690,16.082031,0.564584
frame_000166.png,frame_000000.png,1280,720,1.801533,8.725018,0.757692,0.053036,0.288761,28.876085,16.152314,0.560163
frame_000167.png,frame_000000.png,1280,720,1.780241,8.725018,0.757593,0.050909,0.287203,28.720269,16.289328,0.562238
frame_000168.png,frame_000000.png,1280,720,1.898229,8.725018,0.759231,0.057164,0.288488,28.848850,15.883632,0.547583
frame_000169.png,frame_000000.png,1280,720,1.704287,8.725018,0.762073,0.052437,0.291908,29.190755,16.146100,0.554854
frame_000170.png,frame_000000.png,1280,720,2.010758,8.725018,0.765395,0.062776,0.294358,29.435764,15.779949,0.529867
frame_000171.png,frame_000000.png,1280,720,1.985042,8.725018,0.760756,0.055932,0.289339,28.933919,16.151830,0.557953
frame_000172.png,frame_000000.png,1280,720,2.154291,8.725018,0.764624,0.058204,0.296057,29.605686,16.163593,0.554945
frame_000173.png,frame_000000.png,1280,720,2.145744,8.725018,0.763440,0.050030,0.289746,28.974609,16.664534,0.573810
frame_000174.png,frame_000000.png,1280,720,2.086265,8.725018,0.764855,0.052859,0.295438,29.543837,16.439680,0.567508
frame_000175.png,frame_000000.png,1280,720,1.808006,8.725018,0.765033,0.053069,0.293530,29.352973,16.300091,0.565102
frame_000176.png,frame_000000.png,1280,720,1.881725,8.725018,0.765239,0.055997,0.292153,29.215278,15.934220,0.553212
frame_000177.png,frame_000000.png,1280,720,1.709816,8.725018,0.769957,0.058777,0.300342,30.034180,15.870414,0.558984
frame_000178.png,frame_000000.png,1280,720,1.953664,8.725018,0.773588,0.066430,0.304291,30.429145,15.534856,0.532339
frame_000179.png,frame_000000.png,1280,720,2.025007,8.725018,0.769662,0.056461,0.301848,30.184787,15.875894,0.554773
frame_000180.png,frame_000000.png,1280,720,1.904351,8.725018,0.772766,0.059360,0.306507,30.650716,15.726858,0.543801
frame_000181.png,frame_000000.png,1280,720,1.792182,8.725018,0.773007,0.051534,0.306960,30.695964,16.185464,0.560730
frame_000182.png,frame_000000.png,1280,720,1.787374,8.725018,0.771530,0.056017,0.308741,30.874132,16.007794,0.549061
frame_000183.png,frame_000000.png,1280,720,1.751701,8.725018,0.768794,0.058941,0.299428,29.942817,16.016115,0.556136
frame_000184.png,frame_000000.png,1280,720,1.761773,8.725018,0.769316,0.060630,0.300696,30.069553,15.940900,0.549708
frame_000185.png,frame_000000.png,1280,720,1.674500,8.725018,0.771559,0.060751,0.303770,30.376953,15.833929,0.547719
frame_000186.png,frame_000000.png,1280,720,2.019702,8.725018,0.774711,0.071153,0.308121,30.812066,15.370596,0.511118
frame_000187.png,frame_000000.png,1280,720,1.941040,8.725018,0.768586,0.063508,0.303347,30.334744,15.679375,0.540596
frame_000188.png,frame_000000.png,1280,720,1.857264,8.725018,0.773938,0.062705,0.315809,31.580946,15.578329,0.527962
frame_000189.png,frame_000000.png,1280,720,1.786994,8.725018,0.770387,0.059515,0.309326,30.932617,15.797832,0.544871
frame_000190.png,frame_000000.png,1280,720,1.851355,8.725018,0.771383,0.060252,0.315301,31.530056,15.626597,0.530282
frame_000191.png,frame_000000.png,1280,720,1.785218,8.725018,0.764703,0.061554,0.298876,29.887587,15.557301,0.535078
frame_000192.png,frame_000000.png,1280,720,1.803627,8.725018,0.768312,0.060961,0.305361,30.536133,15.436036,0.523076
frame_000193.png,frame_000000.png,1280,720,1.707319,8.725018,0.768555,0.060894,0.303696,30.369575,15.501828,0.527418
frame_000194.png,frame_000000.png,1280,720,2.009531,8.725018,0.772953,0.075903,0.308614,30.861437,14.970038,0.498514
frame_000195.png,frame_000000.png,1280,720,1.885085,8.725018,0.766791,0.066148,0.301478,30.147786,15.080289,0.519144
frame_000196.png,frame_000000.png,1280,720,1.942311,8.725018,0.770501,0.067407,0.302461,30.246094,14.990722,0.509985
frame_000197.png,frame_000000.png,1280,720,1.891064,8.725018,0.769262,0.063046,0.306186,30.618598,15.174444,0.528170
frame_000198.png,frame_000000.png,1280,720,1.996863,8.725018,0.770190,0.065645,0.305077,30.507704,14.958768,0.514657
frame_000199.png,frame_000000.png,1280,720,1.862971,8.725018,0.765927,0.064948,0.293929,29.392904,15.076269,0.524270
frame_000200.png,frame_000000.png,1280,720,2.163250,8.725018,0.765968,0.064413,0.289799,28.979926,14.972079,0.517470
frame_000201.png,frame_000000.png,1280,720,1.893415,8.725018,0.769900,0.064978,0.297114,29.711372,14.878598,0.515016
frame_000202.png,frame_000000.png,1280,720,2.781044,8.725018,0.773500,0.078136,0.301747,30.174696,14.496309,0.485836
frame_000203.png,frame_000000.png,1280,720,2.628321,8.725018,0.766294,0.070233,0.290737,29.073676,14.647268,0.515032
frame_000204.png,frame_000000.png,1280,720,2.248982,8.725018,0.769514,0.068790,0.298401,29.840061,14.732481,0.507696
frame_000205.png,frame_000000.png,1280,720,2.144473,8.725018,0.766963,0.060255,0.290256,29.025608,15.091388,0.518913
frame_000206.png,frame_000000.png,1280,720,2.483265,8.725018,0.767871,0.059659,0.297720,29.772027,15.010744,0.511223
frame_000207.png,frame_000000.png,1280,720,2.191615,8.725018,0.765493,0.062795,0.290209,29.020942,14.990499,0.512718
frame_000208.png,frame_000000.png,1280,720,2.183615,8.725018,0.764913,0.066774,0.286544,28.654405,14.716629,0.502296
frame_000209.png,frame_000000.png,1280,720,2.049502,8.725018,0.768817,0.066544,0.294363,29.436306,14.751696,0.502983
frame_000210.png,frame_000000.png,1280,720,2.304974,8.725018,0.771661,0.078338,0.297406,29.740560,14.281731,0.477018
frame_000211.png,frame_000000.png,1280,720,2.255185,8.725018,0.768353,0.067799,0.294767,29.476671,14.544483,0.508577
frame_000212.png,frame_000000.png,1280,720,2.186977,8.725018,0.771350,0.064963,0.300919,30.091905,14.639537,0.500739
frame_000213.png,frame_000000.png,1280,720,2.240567,8.725018,0.769620,0.061833,0.295942,29.594184,14.750035,0.513961
frame_000214.png,frame_000000.png,1280,720,2.226913,8.725018,0.767568,0.068079,0.298500,29.850043,14.519215,0.504538
frame_000215.png,frame_000000.png,1280,720,2.938856,8.725018,0.767008,0.064345,0.294311,29.431098,14.712239,0.512020
frame_000216.png,frame_000000.png,1280,720,2.675714,8.725018,0.769314,0.064500,0.296517,29.651693,14.743037,0.508300
frame_000217.png,frame_000000.png,1280,720,2.198449,8.725018,0.769596,0.065971,0.297385,29.738498,14.834577,0.513354
frame_000218.png,frame_000000.png,1280,720,2.419721,8.725018,0.774405,0.076219,0.305154,30.515408,14.517081,0.486235
frame_000219.png,frame_000000.png,1280,720,2.253508,8.725018,0.767047,0.065614,0.298212,29.821181,14.940252,0.516291
frame_000220.png,frame_000000.png,1280,720,2.187957,8.725018,0.771343,0.062591,0.304359,30.435872,14.993942,0.512228
frame_000221.png,frame_000000.png,1280,720,2.144014,8.725018,0.766816,0.059923,0.296379,29.637912,15.182808,0.525287
frame_000222.png,frame_000000.png,1280,720,2.113491,8.725018,0.768730,0.063677,0.305930,30.592990,14.970945,0.514179
frame_000223.png,frame_000000.png,1280,720,2.138802,8.725018,0.768151,0.062295,0.298834,29.883355,15.154495,0.519569
frame_000224.png,frame_000000.png,1280,720,2.177952,8.725018,0.766239,0.067997,0.294417,29.441732,14.788203,0.514586
frame_000225.png,frame_000000.png,1280,720,2.159826,8.725018,0.767912,0.063468,0.297431,29.743056,14.890397,0.518562
frame_000226.png,frame_000000.png,1280,720,2.302630,8.725018,0.770960,0.077999,0.304998,30.499783,14.346135,0.480163
frame_000227.png,frame_000000.png,1280,720,1.945879,8.725018,0.764379,0.069953,0.297937,29.793728,14.487637,0.508086
frame_000228.png,frame_000000.png,1280,720,2.260202,8.725018,0.765682,0.069425,0.301896,30.189562,14.424867,0.501482
frame_000229.png,frame_000000.png,1280,720,2.161275,8.725018,0.762095,0.064976,0.293237,29.323676,14.469994,0.511591
frame_000230.png,frame_000000.png,1280,720,1.942717,8.725018,0.759670,0.067901,0.286763,28.676324,14.267611,0.502073
frame_000231.png,frame_000000.png,1280,720,1.910861,8.725018,0.755668,0.067386,0.282745,28.274523,14.354263,0.508104
frame_000232.png,frame_000000.png,1280,720,1.853791,8.725018,0.757829,0.069668,0.272386,27.238607,14.138911,0.498507
frame_000233.png,frame_000000.png,1280,720,2.071035,8.725018,0.757235,0.068887,0.273596,27.359592,14.148476,0.500390
frame_000234.png,frame_000000.png,1280,720,2.239406,8.725018,0.759845,0.085663,0.281349,28.134874,13.770787,0.475178
frame_000235.png,frame_000000.png,1280,720,2.154598,8.725018,0.758158,0.077129,0.281815,28.181532,13.887847,0.494139
frame_000236.png,frame_000000.png,1280,720,2.186832,8.725018,0.757657,0.076841,0.277281,27.728082,13.850715,0.494640
frame_000237.png,frame_000000.png,1280,720,2.168852,8.725018,0.756213,0.070800,0.276165,27.616536,14.060961,0.502932
frame_000238.png,frame_000000.png,1280,720,2.125823,8.725018,0.756715,0.068189,0.281609,28.160916,14.099244,0.497004
frame_000239.png,frame_000000.png,1280,720,2.170636,8.725018,0.756974,0.067612,0.276619,27.661892,14.251423,0.500970
frame_000240.png,frame_000000.png,1280,720,2.203071,8.725018,0.758036,0.068087,0.273953,27.395291,14.268988,0.495417
frame_000241.png,frame_000000.png,1280,720,2.166394,8.725018,0.760704,0.068110,0.276733,27.673286,14.279607,0.497310
frame_000242.png,frame_000000.png,1280,720,2.297128,8.725018,0.762792,0.084536,0.288409,28.840929,13.938604,0.466925
frame_000243.png,frame_000000.png,1280,720,2.167479,8.725018,0.762257,0.071123,0.289085,28.908529,14.258195,0.494429
frame_000244.png,frame_000000.png,1280,720,2.176546,8.725018,0.765083,0.070554,0.288726,28.872613,14.300236,0.490171
frame_000245.png,frame_000000.png,1280,720,2.150082,8.725018,0.761459,0.066572,0.283218,28.321832,14.445014,0.501857
frame_000246.png,frame_000000.png,1280,720,2.150113,8.725018,0.761893,0.064672,0.287852,28.785156,14.536772,0.497389
frame_000247.png,frame_000000.png,1280,720,2.195807,8.725018,0.758715,0.063750,0.287651,28.765082,14.739230,0.505403
frame_000248.png,frame_000000.png,1280,720,2.130354,8.725018,0.759422,0.065263,0.288461,28.846137,14.678952,0.495437
frame_000249.png,frame_000000.png,1280,720,2.179739,8.725018,0.762911,0.066024,0.293132,29.313151,14.684330,0.497374
frame_000250.png,frame_000000.png,1280,720,2.361028,8.725018,0.767238,0.076551,0.300237,30.023655,14.461154,0.460788
frame_000251.png,frame_000000.png,1280,720,2.039355,8.725018,0.763107,0.070378,0.296627,29.662652,14.603965,0.486891
frame_000252.png,frame_000000.png,1280,720,2.867302,8.725018,0.764687,0.070815,0.299733,29.973307,14.576609,0.481516
frame_000253.png,frame_000000.png,1280,720,2.752041,8.725018,0.760616,0.063851,0.292592,29.259223,14.754176,0.489039
frame_000254.png,frame_000000.png,1280,720,2.421316,8.725018,0.759789,0.063952,0.294298,29.429796,14.664903,0.476207
frame_000255.png,frame_000000.png,1280,720,2.255060,8.725018,0.759154,0.063583,0.291349,29.134874,14.789429,0.482271
frame_000256.png,frame_000000.png,1280,720,2.166747,8.725018,0.757874,0.064864,0.286737,28.673720,14.702385,0.476603
frame_000257.png,frame_000000.png,1280,720,2.237667,8.725018,0.760746,0.064495,0.292375,29.237522,14.753709,0.477198
frame_000258.png,frame_000000.png,1280,720,2.390729,8.725018,0.767795,0.078318,0.299025,29.902452,14.414176,0.439720
frame_000259.png,frame_000000.png,1280,720,2.267822,8.725018,0.763577,0.071621,0.299323,29.932292,14.619459,0.471700
frame_000260.png,frame_000000.png,1280,720,2.453342,8.725018,0.766797,0.068834,0.304334,30.433377,14.711566,0.466809
frame_000261.png,frame_000000.png,1280,720,2.530079,8.725018,0.767145,0.060637,0.304417,30.441732,15.069965,0.481324
frame_000262.png,frame_000000.png,1280,720,2.313858,8.725018,0.766797,0.068834,0.304334,30.433377,14.711566,0.466809
frame_000263.png,frame_000000.png,1280,720,2.322346,8.725018,0.763577,0.071621,0.299323,29.932292,14.619459,0.471700
frame_000264.png,frame_000000.png,1280,720,2.364965,8.725018,0.767795,0.078318,0.299025,29.902452,14.414176,0.439720
frame_000265.png,frame_000000.png,1280,720,2.170228,8.725018,0.760746,0.064495,0.292375,29.237522,14.753709,0.477198
frame_000266.png,frame_000000.png,1280,720,2.168125,8.725018,0.757874,0.064864,0.286737,28.673720,14.702385,0.476603
frame_000267.png,frame_000000.png,1280,720,2.170922,8.725018,0.759154,0.063583,0.291349,29.134874,14.789429,0.482271
frame_000268.png,frame_000000.png,1280,720,2.288802,8.725018,0.759789,0.063952,0.294298,29.429796,14.664903,0.476207
frame_000269.png,frame_000000.png,1280,720,2.199291,8.725018,0.760616,0.063851,0.292592,29.259223,14.754176,0.489039
frame_000270.png,frame_000000.png,1280,720,2.286358,8.725018,0.764687,0.070815,0.299733,29.973307,14.576609,0.481516
frame_000271.png,frame_000000.png,1280,720,2.185236,8.725018,0.763107,0.070378,0.296627,29.662652,14.603965,0.486891
frame_000272.png,frame_000000.png,1280,720,2.724522,8.725018,0.767238,0.076551,0.300237,30.023655,14.461154,0.460788
